index,level,title,md5,easy,hard,AAA,easy discrimination,hard discrimination,AAA discrimination
510,★★5,beyond the limit -pluto-,4fcf4cb618f7268815dbf8c85e6cb2d8,62.730468893420586,74.77229448548454,68.51993152264696,0.11611736779200915,0.3178902665289896,0.31233710793035785
511,★★8,Glacier heart [Danger],4ff1019c2a61c8e2aa8a93315edc76bc,73.3824580962032,81.73479198850707,69.4174181864486,0.22189631718190322,0.23006734394092088,0.4433208634060811
512,★5,evangelize (blurry images) [DP EXHARD],50243368a2ae5d78a58696a1b4dd6717,33.491978076974924,44.14249995899893,31.46633243151289,0.17009192790664698,0.2244337254479815,0.29300725445922493
513,sl6,pure maiden's treasure [double elder sister],50258f7ef907a028cd554710d8be1299,36.73219301709139,53.025195681541376,36.68826270657668,0.14733575949978142,0.21649252282066392,0.2046066880597838
514,sl2,perfume of reunion -DP ANOTHER-,5053443f61297cbaff0b2e7ad5f35714,14.71166390688676,37.81271498317576,30.77140560530734,0.1732748211274174,0.12734154196134176,0.29672382955517584
515,★9,夢人形 -marionette dreamer-,50919cd8b021326cf22ace61c43f9ebd,42.13146075726698,60.347425127962936,65.25926035004039,0.1568897946965868,0.2896424207202667,0.3111360743278472
516,★1,innocent infant -DP ANOTHER-,50e215d9f96892b84c08232b8145045d,21.446078900290495,34.55696489273433,33.06407314599097,0.1827021507193285,0.22536858440098698,0.29597021116505795
517,sl8,Grayed Out -Antifront- [DPA],50e2f39b3d1904bbb16d308549901a19,38.51914716030377,54.80265060017764,52.61993099519079,0.11827087337943722,0.21015748706479734,0.20621290101527642
518,★★6,東の国のFLYING PAPARAZZI！ [DP 無茶THER],50f85ecc1cfb5e500e06ec96baa8f8ed,69.01705375853275,76.07633901026796,73.21484035162909,0.24346104768531457,0.22573153516023184,0.2956763787727765
519,★9,- harmonics - [ANOTHER],5140f7cfde52876519efa99325f3000d,39.57741562664669,61.90312089720084,52.80644302895791,0.12537237658416542,0.28778216148349955,0.3563975464065222
520,★★3,subconsciousness [過労],514428af6cf2aa1e9744559e121ef0ba,59.68812562851782,72.07247788803875,47.290561175367685,0.1879356347458148,0.2838297910447192,0.2196100418608983
521,sl1,introspect [DP Another],51480d58ea703c56178cbf4aa1818ab2,15.61057597626285,32.0240174087303,40.6100493356683,0.1228371581306439,0.11714933132729849,0.30032366078664663
522,sl5,Subjection Method [DPH],51499867f8d8531220ebfec8074c116f,22.35678540572713,46.22298205038878,43.70226975913919,0.08516563915335044,0.16571314159699493,0.42325626134661376
523,★★6,Tuk Tuk Boshi [14keys Gibbous],51753674a7928c7213850885c646a811,68.32428810971908,72.10355144429583,70.89734508285366,0.25932887158136203,0.24683164193366555,0.3515979965376694
524,★6,"Theme of ""NIGHT WRITER"" -QOHMix- [14LINE]",5179a3eaa5988477d03ab09ae8c876dc,35.134763101935455,51.08516338245075,58.51409500064698,0.12709752397823937,0.23530136975581326,0.2756198758843389
525,★7,#74 -kumanother-,518ff2450da12109d1061a4392ae76b9,35.7056721272666,54.24779712491243,48.46975993171381,0.1591613912882455,0.25005609254061123,0.3347807226878887
526,★8,真・千年女王 [HYPER],519a8ced378b05b8d72f7b81a1586af7,39.33863801807982,55.89016365247151,50.59856111703757,0.18773844308422213,0.27017477948137225,0.29982532572870996
527,★10,Air (DP EX2008),51d1c27c841b9a6d3cc97085dec0823e,46.635112262211806,59.00752509264981,61.46123061709223,0.14652940862264358,0.24608456426755015,0.29064250797800373
528,sl11,* Crow Solace * [DPA],51fe7ee56efa0c29890749f058679669,54.10213764045349,68.39171803431614,69.46970572396462,0.2309657454591305,0.25439893938681224,0.34617098211066005
529,★9,幽雅に咲かせ、墨染の桜 [DP Normal],526a111eeda409cba84bba4e80e72a38,39.16631234597856,56.66005683324662,45.37612217149874,0.16103147566239673,0.2635581885943168,0.27356068675398787
530,★★3,The Lamia 170 [DP Despair 2017],527452a03a482d56baa8a3cdf5ac09f7,58.28435203634005,70.09565097520247,73.8501767784068,0.16148003160045504,0.25281356318781645,0.33325988294950365
531,★★7,忘れられた肖像 [DP],527cbd9a4535e4ed8cc3ac44e08e17b5,69.34464387695452,74.7454565922156,64.71160725675388,0.10909124171803931,0.10780918943997278,0.3397209350330963
532,sl5,For No Reason,528d322a4c30c39036d8ecb9304f173b,35.34027405977878,49.80938996055132,50.00987569613629,0.11443069350041003,0.1517064586190393,0.4387862446897831
533,★6,ミルキーベリー・スウィートタイム [Dream],529eadbbc9d5b084b415000bea16c27c,35.03462915558029,49.99182962551268,40.17464618259192,0.21543895250170064,0.22865523986447406,0.32875763161608806
534,★6,Third World [DP sub black another],52b047f980c8a3100993efdb92bcc5f6,31.373092174957574,51.37145124477436,45.375919718602894,0.1503260576261455,0.2537716255439299,0.2929546435044852
535,★★5,Knock It Off [4G],52e69449b16ff00c31b392a3603d16c2,67.16341882982131,83.08102913985213,70.63298802739838,0.19109745523326332,0.29186709149604995,0.4080713006298613
536,sl10,Complex Colors -改 MIX- [DP ANOTHER],52fdcccccfe731534f011e4c3e500a6a,40.553484250633815,64.2051573966758,60.85709199373317,0.06955793965812301,0.25887469670293983,0.2809769413442193
537,★2,Engine [DP Another],52ffc90743c0f229a15898df0408f6fe,27.637734934475937,36.495206524364896,32.85487056366421,0.18092255292497447,0.1870599077922788,0.3109848244876354
538,sl12,テウメッサ [matrix],5319fd58fbb103bd6b6fadfc8aaafa0d,63.9451946497538,77.88646035238726,91.72458186026606,0.22173210136949215,0.3197707493027801,0.3222444337724987
539,★1,Luv 5 Dancer [DP Another],5324f7b25a6746b903336c24250cfba8,15.38945601840517,31.03096928655656,30.144687286410907,0.20168227771869,0.21270840240627986,0.3260154736505551
540,sl8,Blue Shock [DPA.NOTHER+],53c2074d26127be0f7586e8def386cac,40.49548858491765,55.375521907725,45.295651262161655,0.1836157979546607,0.26808616206213143,0.26241078515951016
541,★★10,Ereshkigal (1.5重lover),53e02b95ed7814f489b0a7355a982789,88.73108827466194,97.92505457585324,97.24504054501922,0.3117784179746574,0.2627162348983769,0.33672998542851146
542,★10,Turndup [DP Another],5443ad1dace97111fc9eaf8b0a4768f6,51.25834220031419,64.77014220643328,58.79554596160485,0.1611234305587256,0.28964455415264184,0.3187387094350608
543,sl1,Gypsy gets the Tek,5471160f9a467ee2893a290138285380,12.471195020727322,33.56684728182364,42.00346498104162,0.07961213697119385,0.06516804212981844,0.20211270104100432
544,★7,メロンクリームソーダ概論 -夕張14-,54f1b7e90ed18536512915d6174a7d74,32.81900084786019,53.9721976794424,23.030534818607,0.1736113389523178,0.25777483646898974,0.1905960585873032
545,★★5,SALTATION -DP ANOTHER-,552811008daa129989e3c169fd9a3058,63.05990988072397,74.61006953746435,61.585672524946695,0.18564966411479836,0.30922217007284536,0.25584034664175553
546,sl0,endemize [E-ANOTHER],5589dc6b48dfa1d345b8ff06457f51dd,13.145389592827726,29.081577270435982,11.469125766895925,0.19575506221686484,0.2123941020204456,0.44472764939247755
547,★10,AVALON [EX14],55f9b89d0f80c7705bed12fe3eafe5e3,44.71679038781229,64.54312502675859,62.99448192593896,0.09627727658922076,0.22697704294148877,0.2978289197443792
548,sl11,月時計　Last・Dial (DPA+),564c3e9978f9863253bb8c4f00a796c2,48.86549707825365,69.73807597634776,64.87848529760409,0.11616362538515675,0.31773979971768,0.36245845210452293
549,★★8,Spiral History [Hysterie],566d465ef6a55d3a57101b0226a5954b,72.57302091650395,83.07154945225359,78.82872571511328,0.265142770068951,0.28281939529421735,0.35206320988530876
550,★4,海神寓拝 [14ANOTHER],5694930e4b233ea8b62b42b9b8e48fee,27.492967180039276,44.21168027018583,18.028259026145527,0.16628485619736758,0.24561579639763256,0.24020893654598952
551,★8,幸なる旋律 -the solitary melody- [幸子EX],56cd029611642ac229b4106066007aa9,41.504968856561575,57.26650982342735,50.08766382430444,0.1282374031438016,0.2796051359053728,0.33674983256457947
552,★8,Castor(BMS edit) -7+7key-,56cf6e8ea38bcb1c30a5798b200dc091,40.62427486083136,57.64995922494616,46.21938508886502,0.1574534600843153,0.2793241503076595,0.28466169298742655
553,★5,C. H. C. [D. H. C.],56d362024e483b7d2951515582e3db6b,30.635941588679565,47.141213213760985,47.46465210862559,0.1416798094879787,0.2264420955437932,0.32289252473476426
554,sl12,私のヒトミ,56dee1bccba7f5505d2076e4c5ac2b9b,63.04579553817505,75.8335889367468,75.15717666821615,0.16333917489032002,0.23435141010300048,0.35263503883867686
555,★★8,Gerard [Fantasy],56f1b63f4af0dbf5017c56ef1450d679,78.63353151835085,88.46816998640726,94.62116557746232,0.2645687599135231,0.28661964950254115,0.33580980307246167
556,sl8,A-chasing-Y [DPINSA.NE],56fb12dbf24ac83b4a02364c88734567,40.31967331297544,55.43349368453449,47.68283904629538,0.1436937866723084,0.2705282748875471,0.3433125813244977
557,★2,Yellow Smile (bms edit) [Type/D],56fb2939e516dbf5585a00334668b32f,19.15053541832064,40.89240712581309,30.0455232933512,0.06559149980775952,0.16272305479975605,0.18226280630742192
558,★4,Her Majesty [DP ANOTHER],5714518cd4c687d48e5472ae802caaff,25.188063102113325,44.91420233749616,28.890449981302023,0.13198790803899865,0.25939156161136434,0.23095346754603
559,sl10,Nice Magicgirls VS scary Walpurgis [Insane14],5716fa9af418d60d552390de80cb0b3e,44.56306729614501,59.03291025713016,55.42122581563742,0.15196685488669417,0.1495304777750538,0.17826418412183911
560,sl9,Echoes from Pangaea,57182e1504854ce3d6de10b813ce6abf,42.54771622599559,57.27213541477041,49.38513205896048,0.14273882958048573,0.28035399824578106,0.38026519567733014
561,★?,SUPERNOVA [MASTER DOUBLE],5722c63bcceab4376e42cdc8ba024803,47.486818188016265,67.09536891407441,65.35968938323074,0.047541333708573365,0.1390248266327279,0.2654083477812108
562,sl0,Acacia [DP ANOTHER],5734e3760fa0f8e5925829d07b639af9,10.672220371700192,29.916495830375688,29.944980785916275,0.24791570720223177,0.19881551684824061,0.25872897684452406
563,★★8,悲伽羅香「水蓮」〜花弁〜 [鬼14],575c7bfc14d5af7fc336c39c2ac53525,74.28329550837924,75.70327248831147,66.31186941676886,0.2607686771136151,0.2774813400316081,0.19399638306916192
564,★★7,eth剣 (DP CHALLENGE),57848920aba3eab87faac0ffd12332c8,71.66734810066092,88.23629391194864,84.37067346139752,0.19766916691395486,0.2723102668229211,0.3524696523958026
565,sl4,藍煉の人形 [DPA.NOTHER],57bf2117e01dba19e4fa172ade61d400,18.92839175602069,40.53416596881775,34.663720172346146,0.16973024676155268,0.20942841087817324,0.2937496228832634
566,★5,AXION [A14],57d3748e27cbcfb94cc2e0099ac224be,26.54605571547412,44.15609878725238,44.10296370394237,0.18591074149530612,0.23042543040592364,0.32167617383215985
567,★★3,Valkyrie Revolutia [Gram],57e114f1b2c9455ed8f9d06daa96c514,57.96802344973275,74.64278791543246,76.18997255784343,0.22017198682662908,0.3146861509298772,0.37168343502192974
568,★8,Dr.Genesis [DP ANOTHER],5814a6d0ca2802eeb9db92ccf9a936f8,37.72034232780029,55.42872905062486,53.58514996213837,0.1625077346721977,0.2600786212176294,0.28117111772159437
569,★★3,only my railgun [DPA],581d1787c6f232135eb4c3bf252fa862,57.81619654211677,70.29620352384825,68.2070925756795,0.17138358501692735,0.2321701289504254,0.3347670318016413
570,sl10,Jack o' Lantern ≧w≦,581dfb81c885d9b7b6ea868bf3524a47,50.94822075865429,63.60820174761895,58.72670039985352,0.20277031721077293,0.2894236030591324,0.3429680380292035
571,sl11,プナイプナイげんそう [DP ☆NOTHER ~ 無限の彼方までおやすみプナイ ~],584450308e2b02b3a71a3979c16cdb4f,44.15680611632343,66.79783826829235,68.71953598834085,0.14852099220938547,0.28788309808745505,0.30536362296400343
572,★★11,Celestial Axes [HARD DP],586571d5a1c8005b2121e5193e749df5,99.66651767697884,99.66651767697884,99.46967468315744,0.2736322041921824,0.2736322041921824,0.34842065993585797
573,★11,Red -reduction division- [Sadistic14],586a0047f7e60e8977fc4825a726152d,51.216443695454814,65.48793977381318,64.41034176836315,0.1917890506821274,0.2914937468370129,0.3093493491059029
574,★2,Blink [DP ANOTHER],5874feb27cd560cc6094d4a8669e4def,17.767397374842673,40.22151947930882,36.54349212029521,0.13527989997933282,0.26045154120405006,0.2961998370479664
575,sl10,"!nterroban(?, [happy14]",58c7cc7fabd94b15b0569843063dd3a7,45.80997637503508,67.34484670150017,61.91234812828112,0.10300579813477702,0.2441791283506692,0.3979032670058522
576,sl11,L9,59084302deb34b9bd015a1abe02d6b23,54.3478771114544,66.46897679802137,55.335052514635535,0.1837559369655293,0.2854673909248549,0.22141147005362757
577,★★99,星蝕セクエンス  [INSANE],591ee4b5a82b1abaaeb85b690a39facf,79.05630652104925,88.6281029375849,70.72291968587123,0.14652434857763202,0.2890155827151541,0.15852871893775763
578,★8,ハルトマンの妖怪少女〜VirusⅤ [A14],593eb23b82eeb01bc782515e96011602,40.72636604396696,59.94677230518459,58.55836546238574,0.14502805289143245,0.3126451837570893,0.3096653361038424
579,sl10,ポケットモンスター BW2 アイリス戦 -One More Extra Stage-,594878a019df01f5412b72853b03484c,50.063860788977465,65.09809300894919,56.55279051469005,0.13121622056751076,0.2793887059834185,0.35815669898939717
580,★2,Speed Dial [ANOTHER14],596e85ed0cf6f68b7600d87d8742f254,16.93304111574512,39.73623166587563,39.00608678514456,0.11210181631305431,0.23525265931720069,0.2698776621310981
581,sl4,SCARY BANQUET [DP ANOTHER],59909bc8c4d6f0788e04cc632e63e6d1,29.388490987952448,44.05988178437104,43.07013061861558,0.15352856805990953,0.13209019688657184,0.2260107328139829
582,sl8,Postliminium [DP INSANE],59ab1c484a6bbbdf3b13d0a34036e639,35.81681562390036,55.76012805250296,41.65030277828429,0.1585771560493771,0.20831175569466182,0.46912710893074433
583,sl12,タマモッチ -ダイエット-,59bee181c697177bc186fdde396c0cc9,50.955443063338194,74.18910558166304,72.34024090175727,0.21273524657978843,0.2626525090836209,0.44134475441410187
584,★★7,Kaiden Aura (Animal Land),59c5b24677754cfd68db132e6673f3a4,73.66190596562676,87.95472218592397,92.87571142056288,0.2459143613288421,0.263448966623137,0.3207083513421203
585,★★5,キメラ [EX14],5a054301fcac3a9de0c5a924ab459218,63.238706336648896,74.79842542336002,68.30733910954676,0.20037302862128648,0.2952579339584443,0.27557885313919855
586,sl2,Suffering of screw [DP Another],5a3d872dcaae9b644d0cd06388c7124a,14.820755396445794,39.50211114581009,27.01884977023996,0.12019095856648811,0.19953246175170233,0.3072256144499272
587,sl5,浮世絵横丁,5a71ac30e80907739a14741a8c26ca5d,34.61537853556565,47.87095479664007,44.51724239141093,0.16429533783484587,0.21404594936440938,0.2744247815519112
588,★★1,supersoulsimulator [DP えぬTHER+],5a8786ecb28354f1c8fa814a71d9ed4e,48.64184913769741,70.05627666446138,61.46302905686367,0.1404070315495186,0.3296410344622596,0.2467645622377568
589,sl8,witchcraft [14A],5ad08be587d9d42971084fc701df0693,39.70752659915009,57.38096691031864,43.580376500988784,0.1862117366151491,0.28308686852973525,0.2932492638013911
590,sl7,GOODBOUNCE [DP],5b142a206aefddceffb43f71e45ec6f0,38.830947646381375,55.7409545057878,46.40368707889488,0.1420428885475636,0.2632358578435024,0.35802624546743206
591,sl1,Sleet in the city [DP ANOTHER],5b6413abb8ab8b5dc428e9716f531331,8.246327164105075,32.354679017905504,29.58784881724041,0.08482518263052928,0.11980838869040747,0.2837215129368316
592,★★3,空飛ぶニワトリ [S],5b6937be30f07b546909a6b9182676b2,60.62318704857961,70.92435045339339,49.45760392410413,0.20738665771529172,0.27371900178411634,0.17057119051195802
593,★1,My and her undead diary [DP ANOTHER],5b74632167c4811b3d9dbae740fbbad8,19.48674983218723,30.99078994592219,20.23201683776951,0.1715262015303787,0.21669322789940218,0.3252820677017503
594,★7,Crystal palace [14Plus],5b911957a5f920ef8871599ced312872,34.06196476082039,53.57626567071688,35.18774065916606,0.18957023094237088,0.2436675900317,0.3215441287560084
595,★★5,幽雅に咲かせ、墨染の桜 [DP Normal+],5ba3b0fb7cbf274c0a93b55410f7d513,60.23481066046006,75.05279431658418,74.6030319653917,0.17383954372515983,0.2405400278692935,0.295885621633967
596,★★4,far in the Angelic Planet [DP NEPIANOTHER],5bd94eb43c5a769f06a122a55201eec6,59.19288833333596,70.56874976859042,68.60325391187364,0.18482246699690705,0.2867668016849435,0.35450682250462406
597,sl1,Magical Love Words (vovovo.mix) -another14-,5beb90dc50a2fccd6b757ff15d2775f8,14.266320229409873,33.97895992772074,12.370084674578411,0.18817515163798887,0.1460193325730058,0.4387886288577669
598,sl3,雪肌玉惚少女 [DP Another],5c1c97a00af7b108e2a53afecba82cc3,20.322376440863778,39.76606203772,24.85662057332728,0.21319190071459704,0.13194128622966453,0.2282102613182328
599,★6,Akasagarbha -dp another-,5c840b3bee11e1bdb71c09a38792dfbb,28.59795563720617,47.303419361446345,38.77840181124406,0.1572025688450157,0.22557737682401743,0.29891433854745764
600,★5,Infomorph [sub another],5cbaf5e8229965a69843533ea1b28c5e,29.615341124264575,46.65036065851526,30.235209013556705,0.1321991115531878,0.20931541222971636,0.3089529503032311
601,sl4,Life is PIANO [DPYoither],5ccbb93e6752084e3226246260ed9eb3,28.70699618371908,42.457470496960326,36.43936308355694,0.16533660762096772,0.192686035250066,0.2564090237862066
602,★★3,IKAROS [DP CHALLENGER],5d0d4447c05cd1bee87417d899fcb207,61.1313104196238,72.08772143059156,69.80640291092082,0.198934876713792,0.29098296268352075,0.32468933916151677
603,★5,Quickening 2 the RED [14key],5d24bb5c4f8bc97160e61bd021da51d7,26.035901605037665,45.09300952363788,43.38283380420409,0.1456718856620925,0.22660808030468932,0.29313704052767825
604,★11,Yakumo >>JOINT STRUGGLE -Twin Fantasia-,5d2d2904d3f9a8295e9420314dea77fe,55.41142258856399,67.65357060591148,66.64367527409436,0.18269788542008342,0.3055420287344136,0.2420961140055193
605,★★7,Daydreamer [S],5d38da901cd742b233c85769f89844ad,69.6190214489743,80.03961244523806,72.82387723538451,0.1804889769798572,0.30783828714822215,0.43660854443905867
606,★★3,Shannon's Theorem [DP INSANE],5d4525ba3908868f25995cb436a084d6,58.282428124289005,74.40362921940944,79.6017544017267,0.1944615954851664,0.31643275503315516,0.34302467794266206
